ID_Produto,Data_Producao,Tempo_Producao,Tempo_Setup,Quantidade_Produzida,Lead_Time,Eficiencia_Producao,Utilizacao_Maquina,Custo_Producao
P4978,2024-01-08,137,22,37,159,0.27007299270072993,8.04547750202605e-05,79.5
P4979,2024-01-12,146,57,23,203,0.15753424657534246,8.574012520407324e-05,101.5
P4980,2024-01-30,89,43,35,132,0.39325842696629215,5.2266240706592595e-05,66.0
P4981,2024-01-06,152,40,61,192,0.40131578947368424,8.926369199328173e-05,96.0
P4982,2024-01-01,76,39,21,115,0.27631578947368424,4.4631845996640865e-05,57.5
P4983,2024-01-27,204,44,52,248,0.2549019607843137,0.00011980127083308864,124.0
P4984,2024-01-31,148,25,84,173,0.5675675675675675,8.691464746714274e-05,86.5
P4985,2024-01-22,86,11,28,97,0.32558139534883723,5.050445731198835e-05,48.5
P4986,2024-01-17,69,50,37,119,0.5362318840579711,4.052101807589763e-05,59.5
P4987,2024-01-03,237,42,28,279,0.11814345991561181,0.00013918088817373533,139.5
P4988,2024-01-18,60,18,61,78,1.0166666666666666,3.52356678920849e-05,39.0
P4989,2024-01-13,175,32,11,207,0.06285714285714286,0.00010277069801858094,103.5
P4990,2024-01-29,169,56,89,225,0.5266272189349113,9.924713122937245e-05,112.5
P4991,2024-01-29,98,35,46,133,0.46938775510204084,5.755159089040533e-05,66.5
P4992,2024-01-23,157,33,22,190,0.14012738853503184,9.219999765095548e-05,95.0
P4993,2024-01-19,216,39,70,255,0.32407407407407407,0.00012684840441150563,127.5
P4994,2024-01-08,160,51,69,211,0.43125,9.396178104555972e-05,105.5
P4995,2024-01-06,130,60,72,190,0.5538461538461539,7.634394709951727e-05,95.0
P4996,2024-01-16,129,45,99,174,0.7674418604651163,7.575668596798253e-05,87.0
P4997,2024-01-22,40,28,13,68,0.325,2.349044526138993e-05,34.0
P4998,2024-01-07,140,34,82,174,0.5857142857142857,8.221655841486475e-05,87.0
P4999,2024-01-29,96,52,65,148,0.6770833333333334,5.637706862733583e-05,74.0
P5000,2024-01-07,200,55,11,255,0.055,0.00011745222630694965,127.5
P5001,2024-01-31,34,27,22,61,0.6470588235294118,1.996687847218144e-05,30.5
P5002,2024-01-14,134,29,64,163,0.47761194029850745,7.869299162565626e-05,81.5
P5003,2024-01-11,160,43,61,203,0.38125,9.396178104555972e-05,101.5
P5004,2024-01-05,234,17,30,251,0.1282051282051282,0.0001374191047791311,125.5
P5005,2024-01-29,216,20,23,236,0.10648148148148148,0.00012684840441150563,118.0
P5006,2024-01-12,124,50,28,174,0.22580645161290322,7.282038031030878e-05,87.0
P5007,2024-01-18,33,46,97,79,2.9393939393939394,1.9379617340646693e-05,39.5
P5008,2024-01-15,180,34,39,214,0.21666666666666667,0.00010570700367625468,107.0
P5009,2024-01-30,116,45,18,161,0.15517241379310345,6.812229125803079e-05,80.5
P5010,2024-01-22,150,32,27,182,0.18,8.808916973021224e-05,91.0
P5011,2024-01-29,179,29,42,208,0.2346368715083799,0.00010511974254471993,104.0
P5012,2024-01-01,110,28,92,138,0.8363636363636363,6.45987244688223e-05,69.0
P5013,2024-01-30,60,36,52,96,0.8666666666666667,3.52356678920849e-05,48.0
P5014,2024-01-15,160,10,46,170,0.2875,9.396178104555972e-05,85.0
P5015,2024-01-11,182,12,57,194,0.3131868131868132,0.00010688152593932418,97.0
P5016,2024-01-06,119,24,52,143,0.4369747899159664,6.988407465263504e-05,71.5
P5017,2024-01-27,32,13,17,45,0.53125,1.8792356209111943e-05,22.5
P5018,2024-01-24,78,24,14,102,0.1794871794871795,4.5806368259710366e-05,51.0
P5019,2024-01-06,164,56,27,220,0.16463414634146342,9.631082557169871e-05,110.0
P5020,2024-01-18,230,44,36,274,0.1565217391304348,0.0001350700602529921,137.0
P5021,2024-01-30,202,26,63,228,0.3118811881188119,0.00011862674857001915,114.0
P5022,2024-01-23,216,42,73,258,0.33796296296296297,0.00012684840441150563,129.0
P5023,2024-01-24,240,15,25,255,0.10416666666666667,0.0001409426715683396,127.5
P5024,2024-01-25,140,35,93,175,0.6642857142857143,8.221655841486475e-05,87.5
P5025,2024-01-07,92,17,76,109,0.8260869565217391,5.402802410119684e-05,54.5
P5026,2024-01-03,77,19,70,96,0.9090909090909091,4.5219107128175615e-05,48.0
P5027,2024-01-18,72,29,92,101,1.2777777777777777,4.2282801470501876e-05,50.5
P5028,2024-01-02,212,12,80,224,0.37735849056603776,0.00012449935988536663,112.0
P5029,2024-01-11,84,27,79,111,0.9404761904761905,4.9329935048918856e-05,55.5
P5030,2024-01-25,178,36,83,214,0.46629213483146065,0.00010453248141318519,107.0
P5031,2024-01-09,180,43,96,223,0.5333333333333333,0.00010570700367625468,111.5
P5032,2024-01-28,127,38,43,165,0.33858267716535434,7.458216370491303e-05,82.5
P5033,2024-01-18,184,47,57,231,0.30978260869565216,0.00010805604820239368,115.5
P5034,2024-01-27,206,46,94,252,0.4563106796116505,0.00012097579309615814,126.0
P5035,2024-01-24,123,20,24,143,0.1951219512195122,7.223311917877404e-05,71.5
P5036,2024-01-27,148,11,22,159,0.14864864864864866,8.691464746714274e-05,79.5
P5037,2024-01-23,226,31,19,257,0.084070796460177,0.0001327210157268531,128.5
P5038,2024-01-20,128,50,69,178,0.5390625,7.516942483644777e-05,89.0
P5039,2024-01-31,86,18,46,104,0.5348837209302325,5.050445731198835e-05,52.0
P5040,2024-01-05,240,23,52,263,0.21666666666666667,0.0001409426715683396,131.5
P5041,2024-01-27,229,34,82,263,0.35807860262008734,0.00013448279912145735,131.5
P5042,2024-01-01,207,21,50,228,0.24154589371980675,0.00012156305422769288,114.0
P5043,2024-01-27,44,56,100,100,2.272727272727273,2.5839489787528922e-05,50.0
P5044,2024-01-17,84,17,38,101,0.4523809523809524,4.9329935048918856e-05,50.5
P5045,2024-01-20,143,21,24,164,0.16783216783216784,8.3978341809469e-05,82.0
P5046,2024-01-15,94,47,65,141,0.6914893617021277,5.5202546364266334e-05,70.5
P5047,2024-01-03,170,30,88,200,0.5176470588235295,9.98343923609072e-05,100.0
P5048,2024-01-16,35,45,28,80,0.8,2.0554139603716188e-05,40.0
P5049,2024-01-19,60,11,18,71,0.3,3.52356678920849e-05,35.5
P5050,2024-01-16,73,12,30,85,0.410958904109589,4.287006260203662e-05,42.5
P5051,2024-01-09,182,38,48,220,0.26373626373626374,0.00010688152593932418,110.0
P5052,2024-01-07,39,25,60,64,1.5384615384615385,2.2903184129855183e-05,32.0
P5053,2024-01-15,46,21,68,67,1.4782608695652173,2.701401205059842e-05,33.5
P5054,2024-01-02,185,47,49,232,0.2648648648648649,0.00010864330933392842,116.0
P5055,2024-01-04,81,54,71,135,0.8765432098765432,4.756815165431461e-05,67.5
P5056,2024-01-18,117,41,47,158,0.4017094017094017,6.870955238956555e-05,79.0
P5057,2024-01-18,140,19,99,159,0.7071428571428572,8.221655841486475e-05,79.5
P5058,2024-01-24,41,55,51,96,1.2439024390243902,2.4077706392924677e-05,48.0
P5059,2024-01-05,114,52,72,166,0.631578947368421,6.69477689949613e-05,83.0
P5060,2024-01-24,183,37,93,220,0.5081967213114754,0.00010746878707085892,110.0
P5061,2024-01-30,83,22,56,105,0.6746987951807228,4.8742673917384105e-05,52.5
P5062,2024-01-21,126,33,44,159,0.3492063492063492,7.399490257337828e-05,79.5
P5063,2024-01-11,133,52,41,185,0.3082706766917293,7.810573049412152e-05,92.5
P5064,2024-01-26,163,30,41,193,0.25153374233128833,9.572356444016397e-05,96.5
P5065,2024-01-31,180,31,12,211,0.06666666666666667,0.00010570700367625468,105.5
P5066,2024-01-29,114,30,36,144,0.3157894736842105,6.69477689949613e-05,72.0
P5067,2024-01-28,44,47,46,91,1.0454545454545454,2.5839489787528922e-05,45.5
P5068,2024-01-08,168,41,81,209,0.48214285714285715,9.865987009783771e-05,104.5
P5069,2024-01-21,210,54,14,264,0.06666666666666667,0.00012332483762229714,132.0
P5070,2024-01-26,235,35,17,270,0.07234042553191489,0.00013800636591066584,135.0
P5071,2024-01-15,158,57,82,215,0.5189873417721519,9.278725878249022e-05,107.5
P5072,2024-01-25,61,40,49,101,0.8032786885245902,3.582292902361964e-05,50.5
P5073,2024-01-12,65,13,21,78,0.3230769230769231,3.8171973549758636e-05,39.0
P5074,2024-01-05,231,42,21,273,0.09090909090909091,0.00013565732138452684,136.5
P5075,2024-01-18,58,57,68,115,1.1724137931034482,3.4061145629015396e-05,57.5
P5076,2024-01-08,117,37,27,154,0.23076923076923078,6.870955238956555e-05,77.0
P5077,2024-01-15,195,49,47,244,0.24102564102564103,0.0001145159206492759,122.0
P5078,2024-01-12,207,60,78,267,0.37681159420289856,0.00012156305422769288,133.5
P5079,2024-01-24,54,43,61,97,1.1296296296296295,3.171210110287641e-05,48.5
P5080,2024-01-10,123,35,44,158,0.35772357723577236,7.223311917877404e-05,79.0
P5081,2024-01-06,107,34,41,141,0.38317757009345793,6.283694107421806e-05,70.5
P5082,2024-01-12,39,15,98,54,2.5128205128205128,2.2903184129855183e-05,27.0
P5083,2024-01-10,174,42,27,216,0.15517241379310345,0.00010218343688704619,108.0
P5084,2024-01-24,120,23,74,143,0.6166666666666667,7.04713357841698e-05,71.5
P5085,2024-01-15,111,52,86,163,0.7747747747747747,6.518598560035706e-05,81.5
P5086,2024-01-14,154,22,27,176,0.17532467532467533,9.043821425635123e-05,88.0
P5087,2024-01-19,181,34,31,215,0.1712707182320442,0.00010629426480778943,107.5
P5088,2024-01-01,65,58,82,123,1.2615384615384615,3.8171973549758636e-05,61.5
P5089,2024-01-11,213,52,77,265,0.3615023474178404,0.00012508662101690137,132.5
P5090,2024-01-23,80,20,14,100,0.175,4.698089052277986e-05,50.0
P5091,2024-01-03,129,25,79,154,0.6124031007751938,7.575668596798253e-05,77.0
P5092,2024-01-29,92,34,46,126,0.5,5.402802410119684e-05,63.0
P5093,2024-01-14,33,29,97,62,2.9393939393939394,1.9379617340646693e-05,31.0
P5094,2024-01-26,222,50,99,272,0.44594594594594594,0.00013037197120071412,136.0
P5095,2024-01-02,74,52,34,126,0.4594594594594595,4.345732373357137e-05,63.0
P5096,2024-01-08,239,38,31,277,0.1297071129707113,0.00014035541043680482,138.5
P5097,2024-01-08,143,29,96,172,0.6713286713286714,8.3978341809469e-05,86.0
P5098,2024-01-05,144,23,32,167,0.2222222222222222,8.456560294100375e-05,83.5
P5099,2024-01-13,128,41,88,169,0.6875,7.516942483644777e-05,84.5
P5100,2024-01-25,140,46,49,186,0.35,8.221655841486475e-05,93.0
P5101,2024-01-27,152,17,41,169,0.26973684210526316,8.926369199328173e-05,84.5
P5102,2024-01-21,210,58,63,268,0.3,0.00012332483762229714,134.0
P5103,2024-01-22,95,55,47,150,0.49473684210526314,5.5789807495801084e-05,75.0
P5104,2024-01-30,101,17,24,118,0.2376237623762376,5.9313374285009574e-05,59.0
P5105,2024-01-03,199,11,57,210,0.2864321608040201,0.0001168649651754149,105.0
P5106,2024-01-18,164,51,22,215,0.13414634146341464,9.631082557169871e-05,107.5
P5107,2024-01-14,231,28,71,259,0.30735930735930733,0.00013565732138452684,129.5
P5108,2024-01-16,135,36,59,171,0.43703703703703706,7.928025275719102e-05,85.5
P5109,2024-01-05,79,14,71,93,0.8987341772151899,4.639362939124511e-05,46.5
P5110,2024-01-02,54,44,22,98,0.4074074074074074,3.171210110287641e-05,49.0
P5111,2024-01-08,156,50,43,206,0.27564102564102566,9.161273651942073e-05,103.0
P5112,2024-01-17,217,57,60,274,0.2764976958525346,0.00012743566554304037,137.0
P5113,2024-01-31,225,46,93,271,0.41333333333333333,0.00013213375459531835,135.5
P5114,2024-01-18,71,29,11,100,0.15492957746478872,4.1695540338967126e-05,50.0
P5115,2024-01-05,160,59,91,219,0.56875,9.396178104555972e-05,109.5
P5116,2024-01-14,84,24,69,108,0.8214285714285714,4.9329935048918856e-05,54.0
P5117,2024-01-27,56,24,85,80,1.5178571428571428,3.28866233659459e-05,40.0
P5118,2024-01-01,69,33,95,102,1.3768115942028984,4.052101807589763e-05,51.0
P5119,2024-01-03,141,30,88,171,0.624113475177305,8.280381954639951e-05,85.5
P5120,2024-01-03,226,41,51,267,0.22566371681415928,0.0001327210157268531,133.5
P5121,2024-01-05,106,25,71,131,0.6698113207547169,6.224967994268331e-05,65.5
P5122,2024-01-26,214,13,61,227,0.2850467289719626,0.00012567388214843611,113.5
P5123,2024-01-09,123,27,33,150,0.2682926829268293,7.223311917877404e-05,75.0
P5124,2024-01-05,37,53,53,90,1.4324324324324325,2.1728661866785685e-05,45.0
P5125,2024-01-18,209,52,48,261,0.22966507177033493,0.0001227375764907624,130.5
P5126,2024-01-14,236,40,31,276,0.13135593220338984,0.00013859362704220059,138.0
P5127,2024-01-18,168,19,92,187,0.5476190476190477,9.865987009783771e-05,93.5
P5128,2024-01-27,71,38,95,109,1.3380281690140845,4.1695540338967126e-05,54.5
P5129,2024-01-21,89,57,94,146,1.0561797752808988,5.2266240706592595e-05,73.0
P5130,2024-01-21,89,10,79,99,0.8876404494382022,5.2266240706592595e-05,49.5
P5131,2024-01-23,101,52,35,153,0.3465346534653465,5.9313374285009574e-05,76.5
P5132,2024-01-19,202,41,46,243,0.22772277227722773,0.00011862674857001915,121.5
P5133,2024-01-11,200,19,38,219,0.19,0.00011745222630694965,109.5
P5134,2024-01-12,121,48,94,169,0.7768595041322314,7.105859691570454e-05,84.5
P5135,2024-01-07,89,21,73,110,0.8202247191011236,5.2266240706592595e-05,55.0
P5136,2024-01-09,99,15,59,114,0.5959595959595959,5.813885202194007e-05,57.0
P5137,2024-01-18,41,33,71,74,1.7317073170731707,2.4077706392924677e-05,37.0
P5138,2024-01-10,177,58,22,235,0.12429378531073447,0.00010394522028165043,117.5
P5139,2024-01-04,140,41,78,181,0.5571428571428572,8.221655841486475e-05,90.5
P5140,2024-01-07,34,32,86,66,2.5294117647058822,1.996687847218144e-05,33.0
P5141,2024-01-29,77,36,85,113,1.103896103896104,4.5219107128175615e-05,56.5
P5142,2024-01-09,170,57,16,227,0.09411764705882353,9.98343923609072e-05,113.5
P5143,2024-01-28,71,23,31,94,0.43661971830985913,4.1695540338967126e-05,47.0
P5144,2024-01-17,119,10,14,129,0.11764705882352941,6.988407465263504e-05,64.5
P5145,2024-01-03,111,50,76,161,0.6846846846846847,6.518598560035706e-05,80.5
P5146,2024-01-08,104,26,64,130,0.6153846153846154,6.107515767961381e-05,65.0
P5147,2024-01-13,77,55,75,132,0.974025974025974,4.5219107128175615e-05,66.0
P5148,2024-01-08,145,12,37,157,0.25517241379310346,8.51528640725385e-05,78.5
P5149,2024-01-13,147,49,74,196,0.5034013605442177,8.6327386335608e-05,98.0
P5150,2024-01-03,147,10,17,157,0.11564625850340136,8.6327386335608e-05,78.5
P5151,2024-01-31,127,26,67,153,0.5275590551181102,7.458216370491303e-05,76.5
P5152,2024-01-13,93,53,18,146,0.1935483870967742,5.461528523273158e-05,73.0
P5153,2024-01-13,223,20,34,243,0.15246636771300448,0.00013095923233224886,121.5
P5154,2024-01-07,143,13,92,156,0.6433566433566433,8.3978341809469e-05,78.0
P5155,2024-01-15,92,36,92,128,1.0,5.402802410119684e-05,64.0
P5156,2024-01-04,217,12,12,229,0.055299539170506916,0.00012743566554304037,114.5
P5157,2024-01-28,166,19,60,185,0.3614457831325301,9.748534783476821e-05,92.5
P5158,2024-01-04,150,56,89,206,0.5933333333333334,8.808916973021224e-05,103.0
P5159,2024-01-23,185,11,69,196,0.372972972972973,0.00010864330933392842,98.0
P5160,2024-01-17,91,20,85,111,0.9340659340659341,5.344076296966209e-05,55.5
P5161,2024-01-10,157,16,83,173,0.5286624203821656,9.219999765095548e-05,86.5
P5162,2024-01-17,73,25,53,98,0.726027397260274,4.287006260203662e-05,49.0
P5163,2024-01-01,214,11,52,225,0.24299065420560748,0.00012567388214843611,112.5
P5164,2024-01-14,56,34,97,90,1.7321428571428572,3.28866233659459e-05,45.0
P5165,2024-01-25,130,20,12,150,0.09230769230769231,7.634394709951727e-05,75.0
P5166,2024-01-01,34,28,85,62,2.5,1.996687847218144e-05,31.0
P5167,2024-01-15,60,52,41,112,0.6833333333333333,3.52356678920849e-05,56.0
P5168,2024-01-19,187,57,16,244,0.0855614973262032,0.00010981783159699792,122.0
P5169,2024-01-08,206,28,36,234,0.17475728155339806,0.00012097579309615814,117.0
P5170,2024-01-12,134,12,39,146,0.291044776119403,7.869299162565626e-05,73.0
P5171,2024-01-01,58,20,47,78,0.8103448275862069,3.4061145629015396e-05,39.0
P5172,2024-01-31,46,42,93,88,2.0217391304347827,2.701401205059842e-05,44.0
P5173,2024-01-24,224,34,52,258,0.23214285714285715,0.0001315464934637836,129.0
P5174,2024-01-12,191,57,33,248,0.17277486910994763,0.00011216687612313691,124.0
P5175,2024-01-12,88,50,51,138,0.5795454545454546,5.1678979575057844e-05,69.0
P5176,2024-01-28,51,28,80,79,1.5686274509803921,2.995031770827216e-05,39.5
P5177,2024-01-27,168,17,54,185,0.32142857142857145,9.865987009783771e-05,92.5
P5178,2024-01-06,165,10,91,175,0.5515151515151515,9.689808670323347e-05,87.5
P5179,2024-01-05,74,37,58,111,0.7837837837837838,4.345732373357137e-05,55.5
P5180,2024-01-11,173,49,54,222,0.31213872832369943,0.00010159617575551144,111.0
P5181,2024-01-28,128,17,12,145,0.09375,7.516942483644777e-05,72.5
P5182,2024-01-28,148,32,76,180,0.5135135135135135,8.691464746714274e-05,90.0
P5183,2024-01-02,91,47,62,138,0.6813186813186813,5.344076296966209e-05,69.0
P5184,2024-01-25,102,57,94,159,0.9215686274509803,5.990063541654432e-05,79.5
P5185,2024-01-15,114,45,30,159,0.2631578947368421,6.69477689949613e-05,79.5
P5186,2024-01-26,131,60,21,191,0.16030534351145037,7.693120823105202e-05,95.5
P5187,2024-01-02,74,60,39,134,0.527027027027027,4.345732373357137e-05,67.0
P5188,2024-01-31,153,49,80,202,0.5228758169934641,8.985095312481649e-05,101.0
P5189,2024-01-19,131,35,21,166,0.16030534351145037,7.693120823105202e-05,83.0
P5190,2024-01-12,230,13,31,243,0.13478260869565217,0.0001350700602529921,121.5
P5191,2024-01-24,176,37,72,213,0.4090909090909091,0.00010335795915011569,106.5
P5192,2024-01-16,41,21,34,62,0.8292682926829268,2.4077706392924677e-05,31.0
P5193,2024-01-09,164,42,12,206,0.07317073170731707,9.631082557169871e-05,103.0
P5194,2024-01-29,129,55,41,184,0.3178294573643411,7.575668596798253e-05,92.0
P5195,2024-01-27,70,13,17,83,0.24285714285714285,4.1108279207432375e-05,41.5
P5196,2024-01-29,240,28,93,268,0.3875,0.0001409426715683396,134.0
P5197,2024-01-19,89,52,36,141,0.4044943820224719,5.2266240706592595e-05,70.5
P5198,2024-01-15,96,16,98,112,1.0208333333333333,5.637706862733583e-05,56.0
P5199,2024-01-29,170,46,93,216,0.5470588235294118,9.98343923609072e-05,108.0
P5200,2024-01-18,85,39,52,124,0.611764705882353,4.99171961804536e-05,62.0
P5201,2024-01-17,215,27,36,242,0.16744186046511628,0.00012626114327997088,121.0
P5202,2024-01-20,86,17,17,103,0.19767441860465115,5.050445731198835e-05,51.5
P5203,2024-01-27,78,46,71,124,0.9102564102564102,4.5806368259710366e-05,62.0
P5204,2024-01-07,217,54,11,271,0.05069124423963134,0.00012743566554304037,135.5
P5205,2024-01-05,216,27,88,243,0.4074074074074074,0.00012684840441150563,121.5
P5206,2024-01-17,149,16,10,165,0.06711409395973154,8.750190859867748e-05,82.5
P5207,2024-01-23,221,11,45,232,0.20361990950226244,0.00012978471006917937,116.0
P5208,2024-01-18,234,23,53,257,0.2264957264957265,0.0001374191047791311,128.5
P5209,2024-01-16,43,37,68,80,1.5813953488372092,2.5252228655994175e-05,40.0
P5210,2024-01-15,64,53,30,117,0.46875,3.7584712418223885e-05,58.5
P5211,2024-01-06,56,28,97,84,1.7321428571428572,3.28866233659459e-05,42.0
P5212,2024-01-16,92,44,25,136,0.2717391304347826,5.402802410119684e-05,68.0
P5213,2024-01-09,189,10,44,199,0.2328042328042328,0.00011099235386006741,99.5
P5214,2024-01-15,45,42,17,87,0.37777777777777777,2.642675091906367e-05,43.5
P5215,2024-01-13,148,14,45,162,0.30405405405405406,8.691464746714274e-05,81.0
P5216,2024-01-16,49,16,86,65,1.7551020408163265,2.8775795445202665e-05,32.5
P5217,2024-01-02,170,47,42,217,0.24705882352941178,9.98343923609072e-05,108.5
P5218,2024-01-22,186,44,100,230,0.5376344086021505,0.00010923057046546317,115.0
P5219,2024-01-24,88,20,98,108,1.1136363636363635,5.1678979575057844e-05,54.0
P5220,2024-01-05,128,55,58,183,0.453125,7.516942483644777e-05,91.5
P5221,2024-01-31,145,34,79,179,0.5448275862068965,8.51528640725385e-05,89.5
P5222,2024-01-12,191,20,67,211,0.3507853403141361,0.00011216687612313691,105.5
P5223,2024-01-30,204,44,92,248,0.45098039215686275,0.00011980127083308864,124.0
P5224,2024-01-27,157,44,90,201,0.5732484076433121,9.219999765095548e-05,100.5
P5225,2024-01-20,182,11,90,193,0.4945054945054945,0.00010688152593932418,96.5
P5226,2024-01-22,37,37,52,74,1.4054054054054055,2.1728661866785685e-05,37.0
P5227,2024-01-10,99,27,92,126,0.9292929292929293,5.813885202194007e-05,63.0
P5228,2024-01-23,95,28,55,123,0.5789473684210527,5.5789807495801084e-05,61.5
P5229,2024-01-22,54,23,22,77,0.4074074074074074,3.171210110287641e-05,38.5
P5230,2024-01-31,220,30,96,250,0.43636363636363634,0.0001291974489376446,125.0
P5231,2024-01-06,83,48,38,131,0.4578313253012048,4.8742673917384105e-05,65.5
P5232,2024-01-30,45,56,15,101,0.3333333333333333,2.642675091906367e-05,50.5
P5233,2024-01-10,42,29,71,71,1.6904761904761905,2.4664967524459428e-05,35.5
P5234,2024-01-15,103,30,87,133,0.8446601941747572,6.048789654807907e-05,66.5
P5235,2024-01-02,77,11,47,88,0.6103896103896104,4.5219107128175615e-05,44.0
P5236,2024-01-20,91,35,86,126,0.945054945054945,5.344076296966209e-05,63.0
P5237,2024-01-19,98,55,65,153,0.6632653061224489,5.755159089040533e-05,76.5
P5238,2024-01-04,178,42,26,220,0.14606741573033707,0.00010453248141318519,110.0
P5239,2024-01-11,198,41,76,239,0.3838383838383838,0.00011627770404388015,119.5
P5240,2024-01-13,172,44,81,216,0.47093023255813954,0.0001010089146239767,108.0
P5241,2024-01-29,209,35,52,244,0.24880382775119617,0.0001227375764907624,122.0
P5242,2024-01-03,60,54,14,114,0.23333333333333334,3.52356678920849e-05,57.0
P5243,2024-01-02,86,28,71,114,0.8255813953488372,5.050445731198835e-05,57.0
P5244,2024-01-28,215,10,23,225,0.10697674418604651,0.00012626114327997088,112.5
P5245,2024-01-25,168,32,54,200,0.32142857142857145,9.865987009783771e-05,100.0
P5246,2024-01-01,75,38,10,113,0.13333333333333333,4.404458486510612e-05,56.5
P5247,2024-01-03,159,33,25,192,0.15723270440251572,9.337451991402498e-05,96.0
P5248,2024-01-21,83,41,29,124,0.3493975903614458,4.8742673917384105e-05,62.0
P5249,2024-01-26,166,35,84,201,0.5060240963855421,9.748534783476821e-05,100.5
P5250,2024-01-12,169,59,17,228,0.10059171597633136,9.924713122937245e-05,114.0
P5251,2024-01-21,84,32,85,116,1.0119047619047619,4.9329935048918856e-05,58.0
P5252,2024-01-30,48,13,24,61,0.5,2.8188534313667914e-05,30.5
P5253,2024-01-17,225,34,59,259,0.26222222222222225,0.00013213375459531835,129.5
P5254,2024-01-24,167,27,17,194,0.10179640718562874,9.807260896630295e-05,97.0
P5255,2024-01-27,204,47,71,251,0.3480392156862745,0.00011980127083308864,125.5
P5256,2024-01-23,132,31,33,163,0.25,7.751846936258677e-05,81.5
P5257,2024-01-09,76,31,57,107,0.75,4.4631845996640865e-05,53.5
P5258,2024-01-18,209,18,69,227,0.33014354066985646,0.0001227375764907624,113.5
P5259,2024-01-06,171,42,92,213,0.5380116959064327,0.00010042165349244194,106.5
P5260,2024-01-01,97,22,53,119,0.5463917525773195,5.696432975887058e-05,59.5
P5261,2024-01-15,231,15,88,246,0.38095238095238093,0.00013565732138452684,123.0
P5262,2024-01-24,225,56,76,281,0.3377777777777778,0.00013213375459531835,140.5
P5263,2024-01-23,46,22,29,68,0.6304347826086957,2.701401205059842e-05,34.0
P5264,2024-01-24,198,11,83,209,0.41919191919191917,0.00011627770404388015,104.5
P5265,2024-01-16,135,38,98,173,0.725925925925926,7.928025275719102e-05,86.5
P5266,2024-01-24,171,52,91,223,0.5321637426900585,0.00010042165349244194,111.5
P5267,2024-01-01,136,36,17,172,0.125,7.986751388872576e-05,86.0
P5268,2024-01-03,55,21,14,76,0.2545454545454545,3.229936223441115e-05,38.0
P5269,2024-01-02,136,51,28,187,0.20588235294117646,7.986751388872576e-05,93.5
P5270,2024-01-13,203,30,20,233,0.09852216748768473,0.00011921400970155389,116.5
P5271,2024-01-26,158,56,99,214,0.6265822784810127,9.278725878249022e-05,107.0
P5272,2024-01-23,212,34,59,246,0.2783018867924528,0.00012449935988536663,123.0
P5273,2024-01-15,179,34,50,213,0.27932960893854747,0.00010511974254471993,106.5
P5274,2024-01-25,74,14,16,88,0.21621621621621623,4.345732373357137e-05,44.0
P5275,2024-01-16,34,32,72,66,2.1176470588235294,1.996687847218144e-05,33.0
P5276,2024-01-17,170,55,41,225,0.2411764705882353,9.98343923609072e-05,112.5
P5277,2024-01-28,195,54,86,249,0.441025641025641,0.0001145159206492759,124.5
P5278,2024-01-14,189,43,36,232,0.19047619047619047,0.00011099235386006741,116.0
P5279,2024-01-20,84,30,40,114,0.47619047619047616,4.9329935048918856e-05,57.0
P5280,2024-01-22,229,40,19,269,0.08296943231441048,0.00013448279912145735,134.5
P5281,2024-01-19,150,47,52,197,0.3466666666666667,8.808916973021224e-05,98.5
P5282,2024-01-31,40,12,53,52,1.325,2.349044526138993e-05,26.0
P5283,2024-01-10,209,50,53,259,0.2535885167464115,0.0001227375764907624,129.5
P5284,2024-01-15,44,14,60,58,1.3636363636363635,2.5839489787528922e-05,29.0
P5285,2024-01-06,146,33,100,179,0.684931506849315,8.574012520407324e-05,89.5
P5286,2024-01-17,165,32,74,197,0.4484848484848485,9.689808670323347e-05,98.5
P5287,2024-01-07,117,46,22,163,0.18803418803418803,6.870955238956555e-05,81.5
P5288,2024-01-05,161,19,37,180,0.22981366459627328,9.454904217709446e-05,90.0
P5289,2024-01-12,172,44,81,216,0.47093023255813954,0.0001010089146239767,108.0
P5290,2024-01-14,237,58,75,295,0.31645569620253167,0.00013918088817373533,147.5
P5291,2024-01-16,179,15,37,194,0.20670391061452514,0.00010511974254471993,97.0
P5292,2024-01-16,103,57,56,160,0.5436893203883495,6.048789654807907e-05,80.0
P5293,2024-01-25,95,38,19,133,0.2,5.5789807495801084e-05,66.5
P5294,2024-01-23,229,40,87,269,0.3799126637554585,0.00013448279912145735,134.5
P5295,2024-01-21,235,59,53,294,0.225531914893617,0.00013800636591066584,147.0
P5296,2024-01-15,150,52,23,202,0.15333333333333332,8.808916973021224e-05,101.0
P5297,2024-01-11,78,16,74,94,0.9487179487179487,4.5806368259710366e-05,47.0
P5298,2024-01-10,216,36,100,252,0.46296296296296297,0.00012684840441150563,126.0
P5299,2024-01-04,218,47,59,265,0.2706422018348624,0.00012802292667457512,132.5
P5300,2024-01-22,227,37,86,264,0.3788546255506608,0.00013330827685838784,132.0
P5301,2024-01-29,180,22,74,202,0.4111111111111111,0.00010570700367625468,101.0
P5302,2024-01-06,149,36,72,185,0.48322147651006714,8.750190859867748e-05,92.5
P5303,2024-01-04,148,50,89,198,0.6013513513513513,8.691464746714274e-05,99.0
P5304,2024-01-10,34,19,77,53,2.264705882352941,1.996687847218144e-05,26.5
P5305,2024-01-20,172,23,60,195,0.3488372093023256,0.0001010089146239767,97.5
